Date,Time,Open,High,Low,Close,Volume
2025-06-11,09:15:00,1780.199951171875,1782.9000244140625,1780.199951171875,1781.300048828125,0
2025-06-11,09:16:00,1781.5,1781.9000244140625,1779.9000244140625,1779.9000244140625,991
2025-06-11,09:18:00,1784.0,1784.0,1783.699951171875,1784.0,5742
2025-06-11,09:19:00,1784.0,1788.9000244140625,1782.199951171875,1788.4000244140625,4521
2025-06-11,09:20:00,1788.0999755859375,1790.4000244140625,1788.0999755859375,1790.4000244140625,8174
2025-06-11,09:21:00,1790.9000244140625,1791.0999755859375,1789.5999755859375,1790.0999755859375,1405
2025-06-11,09:22:00,1789.5999755859375,1790.699951171875,1788.800048828125,1788.800048828125,1737
2025-06-11,09:25:00,1786.5999755859375,1789.5,1786.5999755859375,1789.300048828125,2353
2025-06-11,09:26:00,1788.800048828125,1789.199951171875,1787.0,1787.4000244140625,824
2025-06-11,09:27:00,1787.5,1788.0,1787.0999755859375,1787.5999755859375,832
2025-06-11,09:28:00,1787.5999755859375,1787.800048828125,1787.0,1787.5999755859375,1462
2025-06-11,09:29:00,1787.0,1787.199951171875,1786.0999755859375,1787.0,898
2025-06-11,09:30:00,1786.4000244140625,1786.4000244140625,1783.5,1784.0,11128
2025-06-11,09:31:00,1782.199951171875,1783.699951171875,1781.9000244140625,1783.4000244140625,7631
2025-06-11,09:32:00,1783.4000244140625,1784.199951171875,1783.0,1783.0,2375
2025-06-11,09:33:00,1783.4000244140625,1783.4000244140625,1782.0999755859375,1782.0999755859375,1888
2025-06-11,09:34:00,1782.0999755859375,1782.199951171875,1782.0999755859375,1782.199951171875,76
2025-06-11,09:35:00,1782.0999755859375,1782.0999755859375,1780.699951171875,1781.300048828125,1942
2025-06-11,09:36:00,1781.0999755859375,1781.800048828125,1780.5999755859375,1781.199951171875,680
2025-06-11,09:37:00,1781.5999755859375,1781.5999755859375,1780.0999755859375,1780.300048828125,2723
2025-06-11,09:38:00,1780.4000244140625,1780.4000244140625,1779.0999755859375,1779.300048828125,2883
2025-06-11,09:39:00,1779.5,1779.5999755859375,1779.300048828125,1779.5999755859375,889
2025-06-11,09:40:00,1779.699951171875,1780.0999755859375,1779.4000244140625,1780.0999755859375,1688
2025-06-11,09:41:00,1780.4000244140625,1780.4000244140625,1778.800048828125,1780.0999755859375,5262
2025-06-11,09:42:00,1779.4000244140625,1779.9000244140625,1779.4000244140625,1779.9000244140625,969
2025-06-11,09:43:00,1780.800048828125,1780.800048828125,1779.800048828125,1780.0,1199
2025-06-11,09:44:00,1780.0,1780.0,1775.9000244140625,1775.9000244140625,13923
2025-06-11,09:45:00,1776.0999755859375,1776.4000244140625,1775.5,1776.199951171875,9969
2025-06-11,09:46:00,1776.9000244140625,1777.4000244140625,1776.0999755859375,1777.0999755859375,1385
2025-06-11,09:47:00,1776.5,1778.0999755859375,1776.5,1777.0,1630
2025-06-11,09:48:00,1776.699951171875,1776.699951171875,1776.5,1776.5,1106
2025-06-11,09:49:00,1776.5999755859375,1776.5999755859375,1775.199951171875,1775.199951171875,4299
2025-06-11,09:50:00,1774.5,1776.0,1774.4000244140625,1776.0,1752
2025-06-11,09:51:00,1775.800048828125,1776.0,1775.699951171875,1775.699951171875,649
2025-06-11,09:52:00,1775.699951171875,1775.800048828125,1775.699951171875,1775.699951171875,586
2025-06-11,09:53:00,1775.800048828125,1776.0,1775.699951171875,1775.800048828125,785
2025-06-11,09:54:00,1776.0,1776.0,1775.9000244140625,1776.0,4605
2025-06-11,09:55:00,1775.699951171875,1776.0,1775.699951171875,1776.0,2066
2025-06-11,09:56:00,1776.0,1776.0,1775.699951171875,1775.699951171875,407
2025-06-11,09:57:00,1775.699951171875,1776.0,1775.699951171875,1775.800048828125,723
2025-06-11,09:58:00,1776.0,1776.0,1774.699951171875,1774.699951171875,3439
2025-06-11,09:59:00,1774.199951171875,1778.5,1774.199951171875,1777.9000244140625,9433
2025-06-11,10:00:00,1778.199951171875,1778.9000244140625,1777.800048828125,1778.0999755859375,1068
2025-06-11,10:01:00,1778.0999755859375,1779.699951171875,1778.0999755859375,1779.699951171875,577
2025-06-11,10:02:00,1779.0999755859375,1779.699951171875,1779.0999755859375,1779.5,542
2025-06-11,10:03:00,1780.199951171875,1782.5,1779.9000244140625,1782.5,2027
2025-06-11,10:04:00,1782.5,1782.5,1781.5999755859375,1782.300048828125,463
2025-06-11,10:05:00,1781.699951171875,1784.0,1781.699951171875,1783.0,1446
2025-06-11,10:06:00,1783.4000244140625,1784.9000244140625,1783.4000244140625,1784.0999755859375,1541
2025-06-11,10:07:00,1783.5,1783.800048828125,1783.0,1783.800048828125,870
2025-06-11,10:08:00,1784.0,1784.300048828125,1783.9000244140625,1784.0999755859375,218
2025-06-11,10:09:00,1783.9000244140625,1785.5999755859375,1783.9000244140625,1785.5999755859375,1926
2025-06-11,10:10:00,1785.5999755859375,1785.9000244140625,1784.9000244140625,1785.9000244140625,388
2025-06-11,10:11:00,1785.5999755859375,1785.5999755859375,1785.4000244140625,1785.4000244140625,577
2025-06-11,10:12:00,1785.5,1785.5999755859375,1785.199951171875,1785.199951171875,1327
